,city,mean,S_diff,num_bootstraps,CI
392,The Bronx,22.937546877040038,63.350803665873585,81,81.0
393,Pokhara,68.7540848451971,141.24151848301213,36,36.0
394,Andong,66.72251479903733,135.32184556575558,92,92.0
395,Biratnagar,78.69116053434283,176.31307028206328,95,95.0
396,Grenoble,38.662952816248136,72.13275396893297,38,38.0
397,Valencia,47.994434419399646,120.01901909732824,99,99.0
398,Gandhinagar,110.69471196289192,231.67680711406433,90,90.0
399,Memphis,32.275040719847446,38.72225488638172,75,75.0
400,Pachuca de Soto,42.43513431129185,87.68281144914906,42,42.0
401,Bristol,40.372672865386996,62.9373420609795,96,96.0
402,Mumbai,87.15130371420695,265.40281611232666,56,56.0
403,Tashkent,94.3104851909734,117.70618132844055,59,59.0
404,Katowice,59.9611508887232,159.21421247458534,90,90.0
405,Kochi,37.715899029208956,32.706526359331576,46,46.0
406,Madrid,40.75162089949354,47.1713886919532,56,56.0
407,Potsdam,36.29784857955047,74.83595088016662,95,95.0
408,Xuchang,118.8546900062612,209.0303971241958,69,69.0
409,Manhattan,28.709970250828146,41.08886043507843,41,41.0
410,Kagoshima,47.77644117446328,37.3021303814372,61,61.0
411,Washington D.C.,26.265704457605185,30.95808276663398,89,89.0
412,Ostrava,55.300038711443044,95.00178063809881,60,60.0
413,Malmö,33.2614838755516,42.793924580934586,71,71.0
414,Köln,31.963660801564036,11.899975562072385,65,65.0
415,Valparaíso,48.1104127873733,59.86995413435902,84,84.0
416,San Francisco,29.701147345578658,63.60127260346253,89,89.0
417,Tepic,38.65074749823776,121.87220151002126,99,99.0
418,Seoul,70.86991226854965,112.80023082219981,63,63.0
419,Kathmandu,89.1351119087006,221.90277260821597,56,56.0
420,Qinhuangdao,95.54894465394324,142.10195763404226,77,77.0
421,São Paulo,53.543427658356286,65.3462817845512,96,96.0
422,Austin,32.007807706530826,63.39258843506157,98,98.0
423,Lima,70.61113334277267,148.40018056964664,99,99.0
424,Brescia,60.491433612186746,117.18277722079111,57,57.0
425,Santiago,74.6387890628714,140.79863808790412,88,88.0
426,Kassel,29.241260970675597,51.60570332522503,93,93.0
427,Taiyuan,112.94669256710415,161.79810846674042,56,56.0
428,Bengaluru,85.84511693735136,213.73141978062725,96,96.0
429,Harbin,91.495320247976,293.4911036173688,75,75.0
430,Milan,66.55509406685515,170.10277994415983,63,63.0
431,Isfahan,62.361300817516984,430.3624390559523,99,99.0
432,Preston,29.457448523389846,62.04054222334949,86,86.0
433,Aguascalientes,78.8281194043646,216.89973687444973,46,46.0
434,Zenica,78.218334170995,260.06835610598864,95,95.0
435,Plovdiv,2.0,0.0,0,0.0
436,Shiyan,93.68384457666298,157.69160660977252,81,81.0
437,Rotterdam,39.56950473901947,75.33488797924966,88,88.0
438,Taichung,56.92219231686001,140.61890195455257,92,92.0
439,Tabriz,39.48395819666676,271.95437404333404,99,99.0
440,Łódź,64.80312617567206,115.18215603146079,51,51.0
441,Samsun,48.87288461274371,138.2137473630615,99,99.0
442,Osorno,75.2558687511969,228.77353510412468,74,74.0
443,Sapporo,29.889528458733825,63.262452344960685,98,98.0
444,Trabzon,69.07023857445854,48.00762357544194,83,83.0
445,Lanzhou,94.75082969341867,158.00663754734933,63,63.0
446,Talca,62.12869758624763,189.02538988171628,80,80.0
447,Sendai,32.52662812329804,74.85962785437891,98,98.0
448,Chon Buri,62.24141562460529,150.07920445794466,78,78.0
449,Hiroshima,42.629584802711186,71.86212712945198,98,98.0
450,Prague,40.96308749139256,57.634117140738354,35,35.0
451,Busan,64.02320443044165,114.79568631914975,96,96.0
452,Shizuoka,33.47925250614057,61.65435464284624,98,98.0
453,Montréal,29.454247503670477,51.437618280249026,82,82.0
454,San Salvador,69.99706759885153,90.75547069155667,94,94.0
455,Nashik,87.49756862925524,171.96183266646847,55,55.0
